Diarienummer,Anordnare namn,Utbildningsnamn,Utbildningsområde,Belsut år 2020 april antal beviljade platser 2020,Beslut år 2020 april antal beviljade platser 2021,Beslut år 2020 Juli antal beviljade platser 2020,Beslut år 2021 antal beviljade platser 2021,Beslut år 2021 antal beviljade  platser 2022,Beslut år 2022 antal beviljade platser 2022,Beslut år 2022 antal beviljade platser 2023,Beslut år 2023 antal beviljade platser utökad-anslag 2023,Beslut år 2023 antal beviljade platser utökad-anslag 2024,Beslut år 2023 antal beviljade platser 2023,Beslut år 2023 antal beviljade platser 2024,Beslut år 2024 antal beviljade platser start 2024,Beslut år 2024 antal beviljade start och avslut 2024,Beslut år 2024 antal beviljade start 2025,YH-poäng,Kommun,Län,FA-region,Antal kommuner,Antal län,Antal FA-regioner
YH01378,Kunskap & Kompetens i Sverige AB,Skatt i fastighetsbolag,"Ekonomi, administration och försäljning",0,0,35,0,0,0,0,0,0,0,0,0,0,0,10,Umeå,,,1,0,0
YH01379,Medieinstitutet i Sverige AB,"Social, Content & Influencer Marketing","Ekonomi, administration och försäljning",0,0,40,0,0,0,0,0,0,0,0,0,0,0,30,Stockholm,,,1,0,0
YH01380,Medieinstitutet i Sverige AB,Sökmarknadsföring SEO & SEM,"Ekonomi, administration och försäljning",0,0,40,0,0,0,0,0,0,0,0,0,0,0,40,Stockholm,,,1,0,0
YH01408,IHM Business School AB Göteborg,Digital Events,"Hotell, restaurang och turism",0,0,30,0,0,0,0,0,0,0,0,0,0,0,70,Göteborg,,,1,0,0
YH01407,"Göteborgs stad, Yrgo",Digitala evenemang,"Hotell, restaurang och turism",0,0,25,0,0,0,0,0,0,0,0,0,0,0,20,Göteborg,,,1,0,0
YH01406,Båstad kommun Akademi Båstad,Hållbar digital transformation,"Hotell, restaurang och turism",0,0,60,0,0,0,0,0,0,0,0,0,0,0,20,Båstad,,,1,0,0
YH01434,YrkesAkademin YH AB,"Hållbar utveckling – Besöksnäring, hotell, restaurang, resor, möten och event","Hotell, restaurang och turism",0,0,70,0,0,0,0,0,0,0,0,0,0,0,25,"Falun, Visby, Örnsköldsvik, Åre, Uppsala, Helsingborg",,,6,0,0
YH01410,TEC Travel Education Centre,Interkulturella realtioner och affärsengelska,"Hotell, restaurang och turism",0,0,40,0,0,0,0,0,0,0,0,0,0,0,30,Stockholm,,,1,0,0
YH01409,IHM Business School AB Göteborg,Revenue Management för besöksnäringen,"Hotell, restaurang och turism",0,0,30,0,0,0,0,0,0,0,0,0,0,0,50,Göteborg,,,1,0,0
YH01442,TEC Travel Education Centre AB,"Värdegrund, hållbarhet och säkerhet och beredskap","Hotell, restaurang och turism",0,0,40,0,0,0,0,0,0,0,0,0,0,0,30,Stockholm,,,1,0,0
YH01423,Stadsmissionens Yrkeshögskola,Barn och unga som far illa – bemöta och agera,Hälso- och sjukvård samt socialt arbete,0,0,35,0,0,0,0,0,0,0,0,0,0,0,25,Stockholm,,,1,0,0
YH01425,YrkesAkademin YH AB,Beroende och missbruk - Substanstörningssyndrom,Hälso- och sjukvård samt socialt arbete,0,0,45,0,0,0,0,0,0,0,0,0,0,0,35,"Uppsala, Falun, Sundsvall",,,3,0,0
YH01420,Sverigehälsan AB,Dokumentation och kvalitetssäkring,Hälso- och sjukvård samt socialt arbete,0,0,35,0,0,0,0,0,0,0,0,0,0,0,15,Malmö,,,1,0,0
YH01421,Sverigehälsan AB,Funktionsnedsättningar,Hälso- och sjukvård samt socialt arbete,0,0,35,0,0,0,0,0,0,0,0,0,0,0,25,Malmö,,,1,0,0
YH01422,Plushögskolan AB - Vårdyrkeshögskolan,Mikrobiologi och vårdhygien,Hälso- och sjukvård samt socialt arbete,0,0,35,0,0,0,0,0,0,0,0,0,0,0,30,Uddevalla ,,,1,0,0
YH01424,Stadsmissionens Yrkeshögskola,Mäns Våld mot kvinnor,Hälso- och sjukvård samt socialt arbete,0,0,35,0,0,0,0,0,0,0,0,0,0,0,25,Stockholm,,,1,0,0
YH01401,KompetensUtvecklingsinstitutet Sverige AB,Palliativ vård,Hälso- och sjukvård samt socialt arbete,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30,"Linköping, Eskilstuna, Stockholm",,,3,0,0
YH01419,"Skövde kommun, Skövde Yrkeshögskola",Palliativ vårdfilosofi,Hälso- och sjukvård samt socialt arbete,0,0,15,0,0,0,0,0,0,0,0,0,0,0,20,Skövde,,,1,0,0
YH01402,KompetensUtvecklingsinstitutet Sverige AB,"Psykisk ohälsa, suicid och suicidprevention",Hälso- och sjukvård samt socialt arbete,0,0,35,0,0,0,0,0,0,0,0,0,0,0,30,"Linköping, Västerås, Stockholm",,,3,0,0
YH01399,"Göteborgs Stad, Yrgo",Vårdhygien för vård och omsorgspersonal,Hälso- och sjukvård samt socialt arbete,0,0,40,0,0,0,0,0,0,0,0,0,0,0,30,Göteborg,,,1,0,0
YH01403,KompetensUtvecklingsinstitutet Sverige AB,Vårdhygien och vårdrelaterade infektioner,Hälso- och sjukvård samt socialt arbete,0,0,25,0,0,0,0,0,0,0,0,0,0,0,25,"Linköping, Eskilstuna, Stockholm",,,3,0,0
YH01400,"Göteborgs stad, Yrgo",Välfärdsteknik - kognitiva funktionshinder,Hälso- och sjukvård samt socialt arbete,0,0,40,0,0,0,0,0,0,0,0,0,0,0,30,Norrtälje,,,1,0,0
YH01405,"Landskrona Stad, Yrkeshögskolan Landskrona",Välfärdsteknik inom vård och omsorg,Hälso- och sjukvård samt socialt arbete,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30,Landskrona,,,1,0,0
YH01404,"Kunskapsförbundet Väst, Vuxenutbildningen",Välfärdsteknik och digital kompetens,Hälso- och sjukvård samt socialt arbete,0,0,25,0,0,0,0,0,0,0,0,0,0,0,40,Vänersborg,,,1,0,0
YH01411,Lidköpings kommun Campus Lidköping,Digital Content Production,"Kultur, media och design",0,0,10,0,0,0,0,0,0,0,0,0,0,0,30,Lidköping,,,1,0,0
YH01415,Nätverkstan Kultur AB,Komplexa kulturutmaningar och hållbar samverkan,"Kultur, media och design",0,0,35,0,0,0,0,0,0,0,0,0,0,0,30,Göteborg,,,1,0,0
YH01372,Gunnebo Slott och Trädgårdar AB,Social och ekologisk utveckling av gröna miljöer,"Lantbruk, djurvård, trädgård, skog och fiske",0,0,25,0,0,0,0,0,0,0,0,0,0,0,25,Mölndal,,,1,0,0
YH01348,YrkesAkademin YH AB,Digitala verktyg och resurser,Pedagogik och undervisning,0,0,60,0,0,0,0,0,0,0,0,0,0,0,40,"Eskilstuna, Västerås, Strängnäs",,,3,0,0
YH01345,Campus Mölndal,Ledarskap för förskollärare,Pedagogik och undervisning,0,0,25,0,0,0,0,0,0,0,0,0,0,0,30,Mölndal,,,1,0,0
YH01346,Plushögskolan AB - Vårdyrkeshögskolan,Pedagogik inom distans- och fjärrundervisning,Pedagogik och undervisning,0,0,40,0,0,0,0,0,0,0,0,0,0,0,30,Linköping,,,1,0,0
YH01347,Utbildarna i Helsingborg AB,Trafiklärare tunga behörigheter,Pedagogik och undervisning,0,0,15,0,0,0,0,0,0,0,0,0,0,0,35,Helsingborg,,,1,0,0
YH01390,Medborgarskolan i Stockholm - Påhlmans Handelsinstitut,BIM och CoClass i byggprocessen,Samhällsbyggnad och byggteknik,0,0,35,0,0,0,0,0,0,0,0,0,0,0,35,Uppsala,,,1,0,0
YH01389,Lidköpings kommun Campus Lidköping,"Byggnads-, konstruktion och geoteknik",Samhällsbyggnad och byggteknik,0,0,20,0,0,0,0,0,0,0,0,0,0,0,30,Lidköping,,,1,0,0
YH01392,John Ericsson Institutet,Energieffektivisering och driftoptimering,Samhällsbyggnad och byggteknik,0,0,40,0,0,0,0,0,0,0,0,0,0,0,30,Stockholm,,,1,0,0
YH01396,YrkesAkademin YH AB,Energioptimering,Samhällsbyggnad och byggteknik,0,0,40,0,0,0,0,0,0,0,0,0,0,0,80,Göteborg,,,1,0,0
YH01394,Plushögskolan AB - Teknikhögskolan,Entrepenadjuridik,Samhällsbyggnad och byggteknik,0,0,60,0,0,0,0,0,0,0,0,0,0,0,25,"Uddevalla, Linköping",,,2,0,0
YH01393,John Ericsson Institutet,Fastighetsautomation,Samhällsbyggnad och byggteknik,0,0,40,0,0,0,0,0,0,0,0,0,0,0,25,Stockholm,,,1,0,0
YH01398,Östsvenska Yrkeshögskolan AB,"Fördjupad byggledning, med inriktning mark och anläggning",Samhällsbyggnad och byggteknik,0,0,30,0,0,0,0,0,0,0,0,0,0,0,85,Norrköping,,,1,0,0
YH01395,Stiftelsen Stockholms Tekniska Institut,Järnvägsprojektering,Samhällsbyggnad och byggteknik,0,0,22,0,0,0,0,0,0,0,0,0,0,0,45,Stockholm,,,1,0,0
YH01388,KYH AB,"Ledarskap bygg och anläggning, med inriktning hållbarhet och arbetsmiljö",Samhällsbyggnad och byggteknik,0,0,30,0,0,0,0,0,0,0,0,0,0,0,70,"Gävle, Eskilstuna, Norrtälje, Östersund, Ronneby, Växjö, Katrineholm, Stockholm, Göteborg, Malmö",,,10,0,0
YH01397,YrkesAkademin YH AB,Projektering av solcellsanläggningar,Samhällsbyggnad och byggteknik,0,0,40,0,0,0,0,0,0,0,0,0,0,0,80,Göteborg,,,1,0,0
YH01391,Medborgarskolan i Stockholm - Påhlmans Handelsinstitut,VVS-ingenjör 2.0,Samhällsbyggnad och byggteknik,0,0,35,0,0,0,0,0,0,0,0,0,0,0,25,Uppsala,,,1,0,0
YH01341,Företagsuniversitetet AB,Säkerhetsskydd,Säkerhetstjänster,0,0,30,0,0,0,0,0,0,0,0,0,0,0,15,Stockholm,,,1,0,0
YH01361,Plushögskolan AB - Teknikhögskolan,3D-ritningar Model-based definition,Teknik och tillverkning,0,0,70,0,0,0,0,0,0,0,0,0,0,0,35,"Stockholm, Göteborg",,,2,0,0
YH01351,EC Utbildning AB,Analog elektronik,Teknik och tillverkning,0,0,32,0,0,0,0,0,0,0,0,0,0,0,50,Västerås,,,1,0,0
YH01375,YrkesAkademin YH AB,Arbetsledning inom ytbehandling,Teknik och tillverkning,0,0,25,0,0,0,0,0,0,0,0,0,0,0,60,Trollhättan,,,1,0,0
YH01362,Plushögskolan AB - Teknikhögskolan,Automation för Processoperatörer,Teknik och tillverkning,0,0,80,0,0,0,0,0,0,0,0,0,0,0,65,"Stockholm, Malmö, Örebro, Göteborg",,,4,0,0
YH01354,"Göteborgs Stad, Yrgo",CATIA V5 Analys,Teknik och tillverkning,0,0,30,0,0,0,0,0,0,0,0,0,0,0,15,Göteborg,,,1,0,0
YH01355,"Göteborgs Stad, Yrgo",CATIA V5 solid fördjupning,Teknik och tillverkning,0,0,30,0,0,0,0,0,0,0,0,0,0,0,15,Göteborg,,,1,0,0
YH01356,"Göteborgs Stad, Yrgo",CATIA V5 ytmodellering,Teknik och tillverkning,0,0,30,0,0,0,0,0,0,0,0,0,0,0,15,Göteborg,,,1,0,0
YH01363,Plushögskolan AB - Teknikhögskolan,Design med 3D-printing i SOLIDWORKS,Teknik och tillverkning,0,0,35,0,0,0,0,0,0,0,0,0,0,0,50,Stockholm,,,1,0,0
YH01374,Stiftelsen Tillskärarakademin i Göteborg,Direktris/Mönsterkonstruktör del1,Teknik och tillverkning,0,0,12,0,0,0,0,0,0,0,0,0,0,0,90,Göteborg,,,1,0,0
YH01376,YrkesAkademin YH AB,Electrical Driveline,Teknik och tillverkning,0,0,70,0,0,0,0,0,0,0,0,0,0,0,80,Trollhättan,,,1,0,0
YH01353,"Göteborgs stad, Yrgo",Geometrisäkring,Teknik och tillverkning,0,0,30,0,0,0,0,0,0,0,0,0,0,0,35,Göteborg,,,1,0,0
YH01352,EC Utbildning AB,"Givarelektronik, sensorer och signalbehandling",Teknik och tillverkning,0,0,32,0,0,0,0,0,0,0,0,0,0,0,50,Västerås,,,1,0,0
YH01349,AGSTU AB,Hårdvarunära C-programmering och mikrodatorarkitektur,Teknik och tillverkning,0,0,20,0,0,0,0,0,0,0,0,0,0,0,35,Surahammar,,,1,0,0
YH01357,Göteborgs Tekniska College AB,Industriella processer och dataanalys,Teknik och tillverkning,0,0,50,0,0,0,0,0,0,0,0,0,0,0,30,Göteborg,,,1,0,0
YH01358,Hermods AB,PLC- och robotprogrammering,Teknik och tillverkning,0,0,30,0,0,0,0,0,0,0,0,0,0,0,60,Göteborg,,,1,0,0
YH01373,Stiftelsen Stockholms Tekniska Institut,Potentialutjämning och avancerad ellära,Teknik och tillverkning,0,0,20,0,0,0,0,0,0,0,0,0,0,0,25,Stockholm,,,1,0,0
YH01359,Hermods AB,Produktionsteknik inriktning hållbarhet,Teknik och tillverkning,0,0,30,0,0,0,0,0,0,0,0,0,0,0,50,Göteborg,,,1,0,0
YH01360,Folkuniversitetet - Kursverksamheten vid Lunds Universitet,Råvarukunskap och förädling,Teknik och tillverkning,0,0,20,0,0,0,0,0,0,0,0,0,0,0,25,Lund,,,1,0,0
YH01350,AGSTU AB,VHDL-programmerare,Teknik och tillverkning,0,0,10,0,0,0,0,0,0,0,0,0,0,0,75,Surahammar,,,1,0,0
YH01417,"Göteborgs stad, Yrgo",Logistik och E-handelslösningar,Transporttjänster,0,0,25,0,0,0,0,0,0,0,0,0,0,0,40,Göteborg,,,1,0,0
YH01418,"Göteborgs stad, Yrgo",Transporträtt och digitala dokument för speditörer och logistiker,Transporttjänster,0,0,25,0,0,0,0,0,0,0,0,0,0,0,30,Göteborg,,,1,0,0
MYH 2021/1341,YrkesAkademin YH AB,Bid Manager,"Ekonomi, administration och försäljning",0,0,0,35,35,0,0,0,0,0,0,0,0,0,70,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,3,3
MYH 2021/1346,KompetensUtvecklingsInstitutet Sverige AB,Palliativ vård,Hälso- och sjukvård samt socialt arbete,0,0,0,30,60,0,0,0,0,0,0,0,0,0,30,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,3,3
MYH 2021/1353,YrkesAkademin YH AB,Programmering och utveckling av inbyggda system med C/C++,Data/IT,0,0,0,30,30,0,0,0,0,0,0,0,0,0,80,Trollhättan,Västra Götaland,Trollhättan-Vänersborg,1,1,1
MYH 2021/1396,YrkesAkademin YH AB,Fjärrpilot och operatör för drönare,Transporttjänster,0,0,0,30,60,0,0,0,0,0,0,0,0,0,80,Örnsköldsvik,Västernorrland,Örnsköldsvik,1,1,1
MYH 2021/1401,YrkesAkademin YH AB,Power grids - smarta elnät,Teknik och tillverkning,0,0,0,40,60,0,0,0,0,0,0,0,0,0,75,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,2,2
MYH 2021/1402,YrkesAkademin YH AB,Electrical Driveline,Teknik och tillverkning,0,0,0,40,60,0,0,0,0,0,0,0,0,0,80,Trollhättan,Västra Götaland,Trollhättan-Vänersborg,1,1,1
MYH 2021/1405,Hermods AB Helsingborg,Kalkylator inom måleri,Samhällsbyggnad och byggteknik,0,0,0,30,30,0,0,0,0,0,0,0,0,0,80,Helsingborg,Skåne,Malmö-Lund,1,1,1
MYH 2021/1410,YrkesAkademin YH AB,Elsäkerhetsansvarig för fordonsverkstäder,Teknik och tillverkning,0,0,0,30,60,0,0,0,0,0,0,0,0,0,60,Örebro,Örebro,Örebro,1,1,1
MYH 2021/1434,Östsvenska Yrkeshögskolan AB,"Fördjupad byggledning, med inriktning mark och anläggning",Samhällsbyggnad och byggteknik,0,0,0,30,60,0,0,0,0,0,0,0,0,0,85,Norrköping,Östergötland,Linköping-Norrköping,1,1,1
MYH 2021/1435,Östsvenska Yrkeshögskolan AB,Hållbar arbetsledning och cirkulärt byggande,Samhällsbyggnad och byggteknik,0,0,0,30,60,0,0,0,0,0,0,0,0,0,45,Norrköping,Östergötland,Linköping-Norrköping,1,1,1
MYH 2021/1446,KompetensUtvecklingsInstitutet Sverige AB,"Psykisk ohälsa, suicid och suicidprevention",Hälso- och sjukvård samt socialt arbete,0,0,0,35,80,0,0,0,0,0,0,0,0,0,30,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,3,3
MYH 2021/1447,KompetensUtvecklingsInstitutet Sverige AB,Vårdhygien och vårdrelaterade infektioner,Hälso- och sjukvård samt socialt arbete,0,0,0,30,60,0,0,0,0,0,0,0,0,0,25,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,3,3
MYH 2021/1464,TUC Sweden AB - Yrkeshögskola,Socialrätt och dokumentation ,Hälso- och sjukvård samt socialt arbete,0,0,0,30,70,0,0,0,0,0,0,0,0,0,30,Jönköping,Jönköping,Jönköping,1,1,1
MYH 2021/1471,Plushögskolan AB - Teknikhögskolan,GMP- Good Manufacturing Practice,Teknik och tillverkning,0,0,0,40,60,0,0,0,0,0,0,0,0,0,30,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,2,2
MYH 2021/1492,Sälj & Marknadshögskolan i Sverige AB,Digital Marketing Specialist,"Ekonomi, administration och försäljning",0,0,0,0,70,0,0,0,0,0,0,0,0,0,50,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2021/1494,Sälj & Marknadshögskolan i Sverige AB,Influencer marketing,"Ekonomi, administration och försäljning",0,0,0,35,35,0,0,0,0,0,0,0,0,0,35,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2021/1506,Malmö Tillskärarakademi AB,Technical Pattern Design,Teknik och tillverkning,0,0,0,15,25,0,0,0,0,0,0,0,0,0,55,Malmö,Skåne,Malmö-Lund,1,1,1
MYH 2021/1508,TUC Sweden AB - Yrkeshögskola,IT-säkerhet och systemförvaltning för ekonomer,Säkerhetstjänster,0,0,0,25,60,0,0,0,0,0,0,0,0,0,30,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2021/1522,Plushögskolan AB - Teknikhögskolan,Leda digital transformation,"Ekonomi, administration och försäljning",0,0,0,45,90,0,0,0,0,0,0,0,0,0,60,Karlstad,Värmland,Karlstad,1,1,1
MYH 2021/1535,Plushögskolan AB - Vårdyrkeshögskolan,Funktionsnedsättningar och samsjuklighet,Hälso- och sjukvård samt socialt arbete,0,0,0,35,100,0,0,0,0,0,0,0,0,0,30,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,4,4
MYH 2021/1546,Båstad kommun Akademi Båstad,Dynamisk försäljning – digital och relationsorienterad,"Ekonomi, administration och försäljning",0,0,0,30,60,0,0,0,0,0,0,0,0,0,30,Båstad,Skåne,Malmö-Lund,1,1,1
MYH 2021/1547,TGA Utbildning AB,Digital Project Game Management,Data/IT,0,0,0,35,35,0,0,0,0,0,0,0,0,0,65,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,3,3
MYH 2021/1548,Gunnebo Slott och Trädgårdar AB,"Ängar - skötsel, anläggning och restaurering","Lantbruk, djurvård, trädgård, skog och fiske",0,0,0,0,25,0,0,0,0,0,0,0,0,0,40,Mölndal,Västra Götaland,Göteborg,1,1,1
MYH 2021/1551,Idé & Resurscentrum i Ljungby AB,Industriautomation,Teknik och tillverkning,0,0,0,8,18,0,0,0,0,0,0,0,0,0,35,Ljungby,Kronoberg,Ljungby,1,1,1
MYH 2021/1554,IHM Business School AB Göteborg,Public Bid Manager,"Ekonomi, administration och försäljning",0,0,0,35,70,0,0,0,0,0,0,0,0,0,60,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2021/1556,IHM Business School AB Göteborg,Affärsutveckling Unified Commerce,"Ekonomi, administration och försäljning",0,0,0,35,70,0,0,0,0,0,0,0,0,0,60,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2021/1557,IHM Business School AB Göteborg,Digital & Social selling,"Ekonomi, administration och försäljning",0,0,0,40,80,0,0,0,0,0,0,0,0,0,35,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2021/1559,Plushögskolan AB - Vårdyrkeshögskolan,Mikrobiologi och vårdhygien,Hälso- och sjukvård samt socialt arbete,0,0,0,70,210,0,0,0,0,0,0,0,0,0,30,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,2,2
MYH 2021/1562,Båstad kommun Akademi Båstad,Dagvattenhantering i utemiljö,"Lantbruk, djurvård, trädgård, skog och fiske",0,0,0,30,30,0,0,0,0,0,0,0,0,0,50,Båstad,Skåne,Malmö-Lund,1,1,1
MYH 2021/1563,Båstad kommun Akademi Båstad,Ekosystemtjänster i praktiken – inom skötsel och anläggning,"Lantbruk, djurvård, trädgård, skog och fiske",0,0,0,0,30,0,0,0,0,0,0,0,0,0,50,Båstad,Skåne,Malmö-Lund,1,1,1
MYH 2021/1564,IHM Business School AB Göteborg,Konceptutveckling Digitala Event,"Hotell, restaurang och turism",0,0,0,35,70,0,0,0,0,0,0,0,0,0,70,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2021/1567,IHM Business School AB Göteborg,Revenue Management för besöksnäringen,"Hotell, restaurang och turism",0,0,0,35,70,0,0,0,0,0,0,0,0,0,50,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2021/1575,Plushögskolan AB - Teknikhögskolan,Maskin- och cybersäkerhet industri 4.0,Teknik och tillverkning,0,0,0,30,60,0,0,0,0,0,0,0,0,0,30,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,2,2
MYH 2021/1581,IHM Business School AB Göteborg,E-Commerce Coordinator,"Ekonomi, administration och försäljning",0,0,0,35,70,0,0,0,0,0,0,0,0,0,60,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2021/1582,IHM Business School AB Göteborg,Hållbarhet inom e-handeln,"Ekonomi, administration och försäljning",0,0,0,35,70,0,0,0,0,0,0,0,0,0,30,Göteborg,Västra Götaland,Göteborg,1,1,1
MYH 2021/1599,AGSTU AB,VHDL-programmerare,Teknik och tillverkning,0,0,0,0,20,0,0,0,0,0,0,0,0,0,75,Surahammar,Västmanland,Västerås,1,1,1
MYH 2021/1606,One Academy AB,Inköpsanalytiker,"Ekonomi, administration och försäljning",0,0,0,40,80,0,0,0,0,0,0,0,0,0,50,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,2,2
MYH 2021/1610,One Academy AB,Sustainability within procurement,"Ekonomi, administration och försäljning",0,0,0,30,60,0,0,0,0,0,0,0,0,0,40,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,2,2
MYH 2021/1620,YrkesAkademin YH AB,Utveckling av Microservices med Spring Boot,Data/IT,0,0,0,30,30,0,0,0,0,0,0,0,0,0,60,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,1,2
MYH 2021/1629,"Mariestads kommun, Dacapo Mariestad",Att tillvarata trädens nytta i staden- från planering till anläggning och skötsel,"Lantbruk, djurvård, trädgård, skog och fiske",0,0,0,22,45,0,0,0,0,0,0,0,0,0,30,Mariestad,Västra Götaland,Skövde-Skara,1,1,1
MYH 2021/1630,"Mariestads kommun, Dacapo Mariestad",Bevara och återskapa natur- Från idé till genomförande inom den kommunala utvecklingen,"Lantbruk, djurvård, trädgård, skog och fiske",0,0,0,22,45,0,0,0,0,0,0,0,0,0,30,Mariestad,Västra Götaland,Skövde-Skara,1,1,1
MYH 2021/1638,Movant AB,Ventilation Mätning/Injustering,Teknik och tillverkning,0,0,0,0,60,0,0,0,0,0,0,0,0,0,50,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,3,3
MYH 2021/1649,Nackademin AB,Miljöcertifiering och hållbarhet,Samhällsbyggnad och byggteknik,0,0,0,30,60,0,0,0,0,0,0,0,0,0,20,Solna,Stockholm,Stockholm,1,1,1
MYH 2021/1668,Företagsuniversitetet AB,Ledning och samordning av informations- och cybersäkerhet,Säkerhetstjänster,0,0,0,0,50,0,0,0,0,0,0,0,0,0,32,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2021/1674,Handelsakademin i Göteborg AB,Pythonprogrammering och AI-utveckling,Data/IT,0,0,0,35,70,0,0,0,0,0,0,0,0,0,75,Malmö,Skåne,Malmö-Lund,1,1,1
MYH 2021/1675,Företagsuniversitetet AB,Cybersäkerhet,Data/IT,0,0,0,30,90,0,0,0,0,0,0,0,0,0,15,Stockholm,Stockholm,Stockholm,1,1,1
MYH 2021/1682,YrkesAkademin YH AB,Food & Beverage Management Executive ,"Hotell, restaurang och turism",0,0,0,30,60,0,0,0,0,0,0,0,0,0,50,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,4,4
MYH 2021/1684,Nercia Utbildning,Installationssamordnare - Solenergi ,Samhällsbyggnad och byggteknik,0,0,0,30,30,0,0,0,0,0,0,0,0,0,95,Västerås,Västmanland,Västerås,1,1,1
MYH 2021/1691,Nercia Utbildning,Modern Fastighetsautomation med IoT (Internet of Things),Samhällsbyggnad och byggteknik,0,0,0,30,30,0,0,0,0,0,0,0,0,0,60,Örebro,Örebro,Örebro,1,1,1
MYH 2021/1700,TUC Sweden AB - Yrkeshögskola,Funktionsnedsättningar,Hälso- och sjukvård samt socialt arbete,0,0,0,25,60,0,0,0,0,0,0,0,0,0,30,Tranås,Jönköping,Jönköping,1,1,1
MYH 2021/1701,One Academy AB,"Anbudsutvärdering i offentlig upphandling (LOU och LUF) – modeller, möjligheter och utmaningar ","Ekonomi, administration och försäljning",0,0,0,30,60,0,0,0,0,0,0,0,0,0,15,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,2,2
MYH 2021/1708,"Kunskapsförbundet Väst, Vuxenutbildningen",Symtomlindring och vård i livets slut,Hälso- och sjukvård samt socialt arbete,0,0,0,35,35,0,0,0,0,0,0,0,0,0,60,Trollhättan,Västra Götaland,Trollhättan-Vänersborg,1,1,1
MYH 2021/1728,Montico Kompetensutveckling AB,Systemförvaltning för lönekonsulter,"Ekonomi, administration och försäljning",0,0,0,40,40,0,0,0,0,0,0,0,0,0,20,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,1,2
MYH 2021/1755,Plushögskolan AB - Affärshögskolan,Workplace experience och digitalisering,"Ekonomi, administration och försäljning",0,0,0,30,70,0,0,0,0,0,0,0,0,0,35,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",1,2,2
MYH 2021/1760,Nackademin AB,UX-writing,"Kultur, media och design",0,0,0,35,70,0,0,0,0,0,0,0,0,0,30,Solna,Stockholm,Stockholm,1,1,1
MYH 2021/1779,MedLearn AB,Förändringsledning och digitalisering för chefer inom vård och omsorg,"Ekonomi, administration och försäljning",0,0,0,30,60,0,0,0,0,0,0,0,0,0,25,Piteå,Norrbotten,Luleå,1,1,1
MYH 2021/1780,Nackademin AB,Robotic Process Automation ,Data/IT,0,0,0,40,80,0,0,0,0,0,0,0,0,0,20,Solna,Stockholm,Stockholm,1,1,1
MYH 2021/1782,Stiftelsen Stockholms Tekniska Institut,BIM-projektör,Samhällsbyggnad och byggteknik,0,0,0,30,60,0,0,0,0,0,0,0,0,0,35,Stockholm,Stockholm,Stockholm,1,1,1
